Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
10901,少,,"1. 속어 약간, 조금. 2. 소…, 적음의 뜻. (↔多) 3. 소위.",,,,,,,,,,
10903,丸くなる,,"1. (円い로도) 둥글다, 둥근 모양이다. 2. 원만하다, 온후[온건]하다, 모나지 않다. 3. 포동포동 살찌다.",,,,,,,,,,
10906,茫然,,"1. 망연, 어리둥절함, 멍함, 어이없어함. 2. 망연. 3. 넓고도 먼 모양.",,,,,,,,,,
10929,面倒臭い,,"1. 아주 귀찮다[성가시다], 번거롭기 짝이 없다. (=めんどくさい) 2. 매우 귀찮다, 몹시 번거롭다. 3. 번거로움, 성가심, 귀찮음, 폐.",,,,,,,,,,
10934,手強い,,"1. (상대하기에) 힘겹다, 벅차다, 만만치 않다. 2. 만만치 않다, 강하다, 호되다. (=てごわい) 3. 만만치 않은 상대.",,,,,,,,,,
10949,すっげえ,,,,,,,,,,,,
10951,清らか,,"1. 맑은[깨끗한] 모양, 청아함. 2. 깨끗한 마음.",,,,,,,,,,
10959,晴れやか,,"1. 마음이 명랑한 모양. 2. 쾌청한 모양, 맑게 갠 모양. 3. 화려한 모양. (=はなやか, はでやか)",,,,,,,,,,
11023,真新しい,,1. 아주 새롭다. 2. 아주 새로운 양복.,,,,,,,,,,
11099,温い,,"1. 미지근하다, 미적지근하다. 2. 関西 방언 따뜻하다, 따스하다. (=あたたかい, ぬくとい) 3. 따뜻한 물.",,,,,,,,,,
11109,淋しい,,"1. 허전하다. 2. 쓸쓸하다, 적적하다, (슬프고) 외롭다. 3. 섭섭하다.",,,,,,,,,,
11113,ダサい,,"1. 속어 촌스럽다, 멋없다. 2. 속어 촌스럽다, 멋없다, 세련되지 못하다.",,,,,,,,,,
11119,物好き,,"1. (짐짓) 유별난 것을 좋아함; 호기심이 강함; 또, 그런 사람. 2. 남이 싫어하는, 별난 것을 좋아함; 또, 그런 사람. 3. 유별난 사람.",,,,,,,,,,
11187,図々しい,,"1. 뻔뻔스럽다, 넉살 좋다, 낯 두껍다. (=厚かましい, ずぶとい)",,,,,,,,,,
11188,整然,,"1. 정연, 질서가 있고 가지런함. 2. 정연하게 줄을 서다[정열하다]. 3. 정연하게",,,,,,,,,,
11236,希少,,1. 희소. 2. 희귀 금속. 3. 희소 가치.,,,,,,,,,,
11237,密,,"1. 빽빽함, 꽉 들어참, 조밀함. (↔疎) 2. 밀접함, 친밀함. (↔疎) 3. 잘 미침, 면밀함. (↔粗)",,,,,,,,,,
11249,どす黒い,,1. 거무칙칙하다. 2. 거무충충한 피.,,,,,,,,,,
11252,狡猾,,"1. 교활. (↔愚直), (=狡獪) 2. こうかつ【狡猾】 3. 狡猾 こうかつ だ, 狡獪 こうかい だ, 狡 こす い, ずるい, ずる 賢 がしこ い, 猿賢 さるがしこ い, せこい[속어].",,,,,,,,,,
11274,細心,,1. 세심. (↔放胆) 2. 세심한 사람. 3. 細心 さいしん だ.,,,,,,,,,,
11329,飄々,,"1. 표표. 2. 펄펄 나부끼는 모양. 3. 갈 곳이 정해져 있지 않은 모양; 또, 걸음걸이가 일정치 않은 모양.",,,,,,,,,,
11333,遅すぎる,,"1. 늦다. 2. 느리다, 더디다. (=のろい), (↔速い) 3. (晩い) (시간이) 늦다. (↔早い)",,,,,,,,,,
11389,丹念,,"1. 단념, 성심, 공들임, 정성 들여 함. (=入念) 2. 丹念 たんねん . (=성심) 3. 공이 든 일.",,,,,,,,,,
11391,厭,,"1. 싫음, 하고 싶지 않음. (=嫌い), (↔好き) 2. 불쾌한 모양. 3. (‘嫌に’의 꼴로) 대단히, 몹시, 되게, 묘하게, 이상하게.",,,,,,,,,,
11394,なかったことにする,,"1. 없다. 2. (인간이나 물건이) 존재하지 않다. 3. (사항이) 일어나지 않다, 행하지 않는다.",,,,,,,,,,
11403,荒,,"1. (名詞 앞에) 2. 거친, 난폭한, 세찬. 3. 황폐한, 인기척이 없는.",,,,,,,,,,
11413,優美,,"1. 우미, 우아하고 아름다움. 2. 우미한 자태. 3. 우아하고 아름답게 춤추다.",,,,,,,,,,
11420,私的,,"1. 사적. (=プライベート), (↔公的) 2. 私的 してき , プライベート. 3. 사적 생활.",,,,,,,,,,
11428,殊勝,,"1. 기특함, 갸륵함. (=奇特), (↔不心得) 2. 수승, 특히 뛰어남. 3. 어떠냐는 듯싶은 표정, 자랑스러운 얼굴.",,,,,,,,,,
11443,熱烈,,"1. 열렬. 2. 극도로 열렬하다. 3. 드라마 열정적 중화반점; 2003, FujiTV",,,,,,,,,,
11480,安っぽい,,"1. 값싸다, 싸구려 같다, 천격스럽다. 2. 싸구려 물건. 3. 내용이 빈약한 (싸구려) 연극.",,,,,,,,,,
11501,馴れ馴れしい,,"1. (친한 사이가 아닌데) 매우 친한 듯이 행동하다, 친압(親狎)하다, 허물없다. 2. 버릇없다, 무람없다.",,,,,,,,,,
11513,貪欲,,"1. 탐욕, 욕심이 많음. (=強欲) 2. 불교 탐욕, 십악(十惡)의 하나. (=たんよく) 3. 탐욕 알고리즘.",,,,,,,,,,
11527,存外,,"1. 의외(意外), 예상외로.",,,,,,,,,,
11529,甘い声,,1. (맛이) 달다. (↔からい) 2. (맛·간이) 싱겁다. (↔からい) 3. 달콤하다.,,,,,,,,,,
11539,暑苦しい,,1. 숨막힐 듯이 덥다. 2. 텁수룩한 머리털.,,,,,,,,,,
11595,謙虚,,1. 겸허. (↔傲慢) 2. 겸허하게 듣다. 3. 겸허해지다.,,,,,,,,,,
11608,大まか,,"1. (마음이) 후함, 손이 큼, 헙헙함, 대범함, 작은 것에 구애받지 않음. 2. 대략적임, 대충, 개괄적. (=おおざっぱ) 3. 대략적으로",,,,,,,,,,
11613,高め,,"1. 높은[비싼] 듯함. (↔低め, 安め) 2. 좀 높은 듯한 책상. 3. (야구에서) 좀 높은 듯한 공을 던지다.",,,,,,,,,,
11614,似つかわしい,,"1. (딱) 알맞다, (썩 잘) 어울리다, 적합하다. (=ふさわしい, 似合(にあ)わしい)",,,,,,,,,,
11633,カラカラ,,1. 포켓몬 탕구리 2. 단단하고 마른 것이 맞부딪치는 소리: 대그락대그락. 3. 높은 소리로 쾌활하게 웃는 모양: 껄껄.,,,,,,,,,,
11685,ボコボコ,,"1. 속이 빈 것을 두드리는 소리: 통통. 2. 샘솟거나 거품이 이는 모양: 보글보글. 3. 바닥면이 고르지 않게 두드러져 있는 모양: 우툴두툴, 우둘우둘.",,,,,,,,,,
11740,大雑把,,"1. 조잡함, 거칢, 엉성함, 작은 일에 구애되지 않음. (=大まか) 2. 대략적임, 대충.",,,,,,,,,,
11747,回りくどい,,"1. (말 따위를) 빙 둘러서 하다, 에두르다, 번거롭다. 2. 빙 돌려서 하는 말, 에둘러 하는 말.",,,,,,,,,,
11756,ノリノリ,,"1. 기분이 고양되어 있는 것, 경쾌하고 리드미컬한 것, 또는 그런 상태. (=いけいけ)",,,,,,,,,,
11773,淫ら,,"1. 음란함, 외설스러움, 난잡함, 추잡함. 2. 외설한 이야기. 3. 추잡한 행위.",,,,,,,,,,
11789,煩わしい,,"1. 귀찮다, 성가시다, 번거롭다. 2. 뒤얽혀 복잡하다, 까다롭다, 번잡하다.",,,,,,,,,,
11791,難しい顔をする,,"1. 못마땅한 얼굴을 하다. 2. 어렵다. 3. (이해∙습득이) 힘들다, 난해하다. (↔やさしい)",,,,,,,,,,
11798,あやふや,,"1. 흐릿하고 불확실함, 모호함, 애매함, 흐리터분함, (변하여) 기대할 수 없는 모양, 믿을 수 없는 모양. (=曖昧) 2. 物事がはっきりしないさま。 3. 애매하다, 모호하다",,,,,,,,,,
11807,隠密,,"1. 은밀. 2. (江戸 시대의) 밀정, 간자. (=間者) 3. 幕府에서 보낸 밀정[내탐꾼].",,,,,,,,,,
11816,憮然,,"1. 무연; 실망하는 모양; 또, 아연 실색하는 모양. 2. 憮然 ぶぜん たり.",,,,,,,,,,
11817,輝かしい,,"1. 빛나다, 훌륭하다, 눈부시다. (=華々しい) 2. 고어 눈부실 정도로 빛이 나다. 3. 고어 부끄럽다, 쑥스럽다.",,,,,,,,,,
11834,暖か,,"1. 따뜻함. 2. (온도가) 따스함, 훈훈함. 3. (인정·분위기가) 다정함.",,,,,,,,,,
11859,確固,,1. 확고. 2. 確固 かっこ . 3. 확고부동.,,,,,,,,,,
11894,陰気,,"1. 음기. (↔陽気) 2. 만물 생성의 근본이 되는 정기의 하나인 음(陰)의 기(氣). 3. (성격·날씨·분위기 등이) 음침함, 음울함, 음산함.",,,,,,,,,,
11909,やべえ,,"1. 속어 형편이나 사정이 좋지 못하다, (들키거나 잡힐 염려가 있어) 위태롭다, 위험하다. 2. あやうい。あぶない。不都合だ。問題が多い。困惑させられる。 3. （反語的）すばらしい。",,,,,,,,,,
11933,永い,,"1. (세월·시간이) 아주 오래다, 영원하다. (→長い) 2. 영면(永眠)하다. 3. 영원한 이별.",,,,,,,,,,
11945,白々しい,,"1. 속이 빤히 들여다보이다, 뻔하다. 2. 알면서 모르는 체하다, 시치미 떼다, 천연덕스럽다. 3. (흥 등이) 깨지다.",,,,,,,,,,
11975,無骨,,"1. 거칠고 (뼈가) 울툭불툭한 모양. 2. 예의범절을 모름; 세련되지 못함; 또, 그 모양. (↔きゃしゃ) 3. 無骨 むこつ .",,,,,,,,,,
12002,うっさい,,"1. ⇒ウサイ。 2. (소리 등이) 시끄럽다. 3. 귀찮다, 번거롭다, 성가시다.",,,,,,,,,,
12053,有難い,,"1. 감사하다, 고맙다. (=かたじけない) 2. 다행스럽다. 3. 황송하다, 과분하다, 더할 나위 없이 소중하다.",,,,,,,,,,
12077,厳か,,"1. 엄숙함. 2. 엄과, 엄한 형벌, 엄벌. 3. 엄격, (태도·규칙 등이) 매우 엄하고 철저함.",,,,,,,,,,
12078,たどたどしい,,"1. 더듬거리다, 뒤뚝거리다, 위태롭다, 불안하다, 미숙하고 어설프다. 2. 歩き方が不安定で危なっかしい。 3. 言葉が下手で、なめらかでない。",,,,,,,,,,
12083,のどか,,1. 편안하고 한가로운 모양. 2. (날씨가) 화창한 모양. 3. (불쾌감이나 통증이 있는 정도의) 목감기.,,,,,,,,,,
12120,入念,,"1. 공을 들임, 꼼꼼히 함, 정성 들임. (=念入り), (↔疎略)",,,,,,,,,,
12146,卑しい,,"1. 천하다. 2. 사회적 지위가 낮다. 3. 저속하다, 상스럽다, 비열하다, 야비하다.",,,,,,,,,,
12158,悲しげ,,"1. 슬프다. (↔嬉しい) 2. 애처롭다, 구슬프다. 3. 서러운 표정.",,,,,,,,,,
12177,同一人物,,"1. 동일. 2. 같음. 3. 차이가 없음, 동등.",,,,,,,,,,
12208,過度,,"1. 과도, 정도가 지나침. (→適度) 2. 過度 かど . 3. 방사 과도.",,,,,,,,,,
12242,緩慢,,"1. 완만. 2. 너그러움, 엄하지 않음. 3. 느릿느릿함, 활발치 못함.",,,,,,,,,,
12244,凛々しい,,"1. 씩씩하다, 늠름하다. (=凜々しい) 2. 늠름하다, 씩씩하다.",,,,,,,,,,
12261,手軽,,"1. 손쉬움, 간단함, 간편함. 2. 손쉽게 3. 손쉬운",,,,,,,,,,
12267,おぼろげ,,"1. 몽롱한 모양; 어슴푸레한[어렴풋한, 아련한] 모양. 2. 고어 보통임, 형식적임. 3. 고어 (‘朧げならず(=보통이 아니다)’의 의미로) 보통이 아닌 모양.",,,,,,,,,,
12276,若々しい,,1. 젊다,,,,,,,,,,
12283,騒然,,"1. 소연, 시끄러운 모양. 2. 소연한 거리.",,,,,,,,,,
12295,みたいな,,"1. 속어 (체언(体言) 또는 활용어의 종지형에 붙어서) (마치) …같다, …비슷하다, …싶다. 2. 다른 것과 닮은 것을 나타냄. 3. 예를 나타냄.",,,,,,,,,,
12324,甘美,,1. 감미. 2. 감미로운 과실. 3. 甘美 かんび だ.,,,,,,,,,,
12337,痛ましい,,"1. 애처롭다, 가엾다, 참혹하다. (=痛痛しい) 2. 괴롭다, 곤란하다.",,,,,,,,,,
12366,論外,,1. 논외. 2. 의론하는 범위 밖. 3. 의논할 가치가 없음.,,,,,,,,,,
12378,おぼつかない,,"1. 불안하다. 2. (될지 안 될지) 의심스럽다, 미덥지 못하다. 3. 막연하다, 분명치 않다, 애매모호하다.",,,,,,,,,,
12398,したたか,,"1. 대단히 강한 모양, 만만치 않은 모양. 2. 세게. (=強く) 3. 몹시, 많이. (=ひどく)",,,,,,,,,,
12408,危ねえ,,"1. 위험하다, 위태롭다 2. 불안하다, 미덥지 않다. 3. (연용형으로) 하마터면, 아슬아슬하게, 간신히.",,,,,,,,,,
12412,若,,"1. 젊음, 젊은이. 2. 뒤를 이을, 대(代)를 이을. (↔老, 大) 3. 젊다.",,,,,,,,,,
12416,うってつけ,,"1. 꼭 알맞음, 안성맞춤, 최적(最適). (=あつらえむき)",,,,,,,,,,
12449,いかがわしい,,"1. 어떨까 생각되다, 믿음직하지 않다, 의심스럽다, 어정쩡하다. 2. (도덕상) 좋지 않다, 천하다, 저속하다. 3. 疑わしい",,,,,,,,,,
12506,浅はか,,"1. 천박함, 생각이 얕음, 어리석음. 2. [관용구] '얄팍하다' 를 의미함.",,,,,,,,,,
12510,甘酸っぱい,,1. 달콤새콤하다. 2. 달콤새콤한 맛.,,,,,,,,,,
12531,鷹揚,,"1. 의젓함, 대범함, 너그러움. (=大様) 2. タカが 空 そら を 飛 と ぶように 武勇 ぶゆう をふるったり 名 な をあげたりすること. 3. 대범한[의젓한] 태도.",,,,,,,,,,
12553,残念なことに,,"1. 분함, 억울함. 2. 유감스러움, 아쉬움. 3. 일, 것(개체인 물건으로서가 아니고 파악한 의식·사고의 대상, ‘もの’보다는 추상적인 것을 말함).",,,,,,,,,,
12556,空しい,,"1. 공허하다, 내용이 없다. 2. 헛되다, 보람 없다. 3. 허무하다, 덧없다.",,,,,,,,,,
12568,ベタベタ,,1. 물건이 들러붙는 모양: 끈적끈적. 2. (꿍꿍이속이 있어서) 달라붙어 떨어지지 않는 모양: 찰딱. 3. 물건이 들러붙는 모양: 끈적끈적함.,,,,,,,,,,
12624,いやに,,"1. 상태가 평소와는 다른 모양: 묘하게, 이상하게, 이상하리만큼. (=妙に, 変に) 2. 정도가 심한 모양: 몹시, 아주, 매우, 상당히. (=非常に, ひどく) 3. 싫어지다.",,,,,,,,,,
12627,顕著,,"1. 현저, 분명하게 드러남. 2. 電気・電子 conspicuity 3. 地学・天文,環境,物理・原子力 remarkable earthquake",,,,,,,,,,
12645,如何,,"1. 어떻게. 2. 아무리 (…해도). 3. ‘どうですか’의 준말, 어때, 어떻습니까, …할까요.",,,,,,,,,,
12712,しょっぱい,,"1. 속어 짜다. (=塩からい) 2. 속어 인색하다, 쩨쩨하다, 깍쟁이다. (=けちだ, しわい) 3. 속어 목 쉰 소리를 하다.",,,,,,,,,,
12726,上々,,1. 샹샹 타이푼. 2. Jōjo,,,,,,,,,,
12778,がむしゃら,,"1. 무슨 일을 앞뒤 생각 없이 덮어놓고 함; 또, 그 모양. 2. [副詞] - 考えることなく一生懸命に何かをすること。「彼はがむしゃらに仕事に取り組み、プロジェクトを成功させた。」 3. がむしゃら[我武者羅]=다짜고짜 돌진하다라는 단어에 라(ラ)를 하나더붙여 리듬감있게 만든 단어로 추측된다.모 애니메이션 노래 가사로 쓰여 ""죽기살기""라고 의역한 이례가있다.",,,,,,,,,,
12780,呆気ない,,"1. 싱겁다, 어이없다, (기대에 못 미쳐서) 아쉽다.",,,,,,,,,,
12797,うまく行く,,"1. 잘 되어가다. 2. ((美味い)) (음식물 등이) 맛있다. (=おいしい), (↔まずい) 3. 일이 자신의 뜻대로 되다, 형편이 좋다. (↔まずい)",,,,,,,,,,
12804,遠い昔,,1. 먼 옛날. 2. 軍事 faraway 3. 멀다.,,,,,,,,,,
12845,ほどよい,,"1. 알맞다, 적당하다. 2. 알맞다, 적당하다. 3. 키가 어지간하다.",,,,,,,,,,
12858,初々しい,,1. 순진한 2. 앳되고 숫접다 3. 풋풋한,,,,,,,,,,
12863,荒っぽい,,"1. 난폭하다, 거칠다. 2. 난폭한 성품. 3. 조잡하다, 거칠다, 엉성하다.",,,,,,,,,,
12870,いい事,,"1. 좋은 일, 재미나는 일, 정사(情事). 2. (편리한) 핑계[구실], 기화(奇貨). 3. 여성어 주로, 손아랫사람에게 다짐하거나 대답을 촉구하는 말： (잘) 알겠지; 알았니.",,,,,,,,,,
12895,味気ない,,"1. 맛이 없다, 싱겁다, 재미없다, 따분하다, 시시하다. (=あじけない) 2. 고어 난폭하다, 부당하다. 3. 고어 무익하다, 보람이 없다.",,,,,,,,,,
12931,口惜しい,,"1. 분하다, 억울하다. 2. 유감스럽다, 분하다. (=くやしい)",,,,,,,,,,
12942,おびただしい,,"1. 엄청나다. 2. (수량이) 매우 많다. 3. (정도가) 심하다((좋지 않은 의미로 씀)). (=ひどい, 激しい)",,,,,,,,,,
12945,芳しい,,"1. 향기롭다. (=かぐわしい, こうばしい) 2. (흔히 뒤에 부정(否定)의 말이 옴) 좋다, 훌륭하다, 바람직하다. 3. 향기롭다.",,,,,,,,,,
12960,みすぼらしい,,"1. 초라하다, 빈약하다, 볼품없다. 2. 초라한 집.",,,,,,,,,,
12973,可能にする,,1. 가능. (↔不可能) 2. (단독으로 또는 ‘…(を)する’∙‘…を…する’의 꼴로) 하다. 3. 어떤 일∙동작∙행위 등을 하다.,,,,,,,,,,
12992,幼稚,,1. 유치(함). 2. (나이 등이) 어림. 3. (방법·생각 등의) 정도가 미숙함.,,,,,,,,,,
13010,高等,,"1. 고등. (↔下等, 初等, 中等) 2. 高等 こうとう . 3. 고등학교, 고교. (=高校)",,,,,,,,,,
13097,豪勢,,"1. 호세, 굉장함, 대단히 호사스러움. 2. 豪勢 ごうせい , 強大 きょうだい な 勢力 せいりょく . 3. 호화스러운 축제.",,,,,,,,,,
13103,青くなる,,1. 파랗게 질리다. 2. 파랗다. 3. (빛이) 푸르다.,,,,,,,,,,
13117,痛い目,,"1. 호되게 당하다, 따끔한 맛을 보다, 아주 나쁜 경험을 하다. (=ひどい目に合う, 痛い目を見る) 2. 호되게 당하다, 따끔한 맛을 보다, 아주 나쁜 경험을 하다. (=痛い目に合う, ひどい目に合う) 3. 호되게 당하다, 따끔한 맛을 보다, 아주 나쁜 경험을 하다. (=ひどい目に合う, 痛い目を見る)",,,,,,,,,,
13142,物珍しい,,"1. 어딘지 신기하다, 진기하다. 2. 신기한 물건.",,,,,,,,,,
13156,涼やか,,"1. 시원한 모양, 상쾌한 모양. 2. 시원한 눈.",,,,,,,,,,
13210,甚だしい,,"1. (정도가) 매우 심하다, 대단하다, 극심하다.",,,,,,,,,,
13222,精悍,,1. 정한. 2. 예리하고 사나운 눈. 3. 精悍 せいかん だ.,,,,,,,,,,
13238,忙しない,,"1. 바쁘다, 틈이 없다. 2. 조급하다, 성급하다. 3. (쫓기고 있는 듯하여) 어수선산란하다.",,,,,,,,,,
13242,カチカチ,,"1. 단단한 물건이 가볍게 부딪치는 소리: 딱딱, 똑똑, 재깍재깍. 2. 아주 단단한 모양. 3. (생각 등이) 완고하고 융통성이 없는 모양.",,,,,,,,,,
13259,平ら,,"1. 평평함, 평탄함. 2. (‘(お)平らに’의 꼴로) (꿇어앉지 않고) 다리를 펴서 편안한 자세를 취함. 3. (지명에 붙어 흔히 だいら의 꼴로) (산으로 둘러싸인) 넓은 평지.",,,,,,,,,,
13269,険しい顔,,"1. 험하다. 2. (경사가) 가파르다. 3. (앞길이) 험난하다, 위태롭다, 험악하다.",,,,,,,,,,
13270,しおらしい,,"1. 온순하고 귀엽다, 조신하다. (=いじらしい) 2. 기특하다, 갸륵하다. 3. 가련하다.",,,,,,,,,,
13272,瑞々しい,,1. 윤이 나고 싱싱하다. 2. 신선하고 생기가 있다.,,,,,,,,,,
13305,デリケート,,1. 델리킷. 2. 섬세함. 3. 미묘함.,,,,,,,,,,
13326,啞然,,"1. 아연, 뜻밖의 일에 놀라 말도 나오지 않는 모양. 2. 아연. 3. 啞然 あぜん .",,,,,,,,,,
13359,荘厳,,"1. (→そうごん) 2. 불교 천개(天蓋)·영락(瓔珞) 따위로 불상이나 불당을 장식함; 또, 그 장식. 3. 장엄. (→しょうごん②)",,,,,,,,,,
13362,宜しい,,"1. ‘よい’의 격식 차린 말씨: 좋다, 나쁘지 않다, 괜찮다. 2. ‘よい(=좋다)’의 공손한 말씨. 3. 허가할 수 있다, 해도 되다.",,,,,,,,,,
13365,悶々,,"1. 민민(함), 몸부림치며 괴로워하는 모양.",,,,,,,,,,
13377,ぞんざい,,"1. 거칢. 2. 일을 소홀히 함, 겉날림. (=なげやり, おろそか, 粗略) 3. 난폭하고 무례함.",,,,,,,,,,
13418,苛立たしい,,1. 초조하다.,,,,,,,,,,
13420,くどい,,"1. 장황하다, 끈덕지다, 집요하다. 2. (맛이) 느끼하다. 3. (빛깔이) 칙칙하다.",,,,,,,,,,
13424,ぐしゃぐしゃ,,"1. 사물을 뭉그러뜨린 모양; 또, 뭉그러진 모양. 2. 물기가 많은 모양.",,,,,,,,,,
13442,長め,,"1. 약간 긴 듯함. (↔短め) 2. 고어 장마((‘ながあめ’의 축소형)). 3. 길게 하다, (잡아) 늘이다.",,,,,,,,,,
13446,陰鬱,,"1. 음울, 울적함. 2. 陰鬱 いんうつ だ, 湿 しめ っぽい, 晴 は れ 晴 ば れしない.",,,,,,,,,,
13461,闇雲,,1. 속어 마구[닥치는 대로] 하는 모양. 2. 불쑥[갑자기] 하는 모양.,,,,,,,,,,
13493,有り難い,,"1. 감사하다, 고맙다. (=かたじけない) 2. 다행스럽다. 3. 황송하다, 과분하다, 더할 나위 없이 소중하다.",,,,,,,,,,
13522,雑多,,"1. 잡다. 2. 종종색색, 여러 가지[갖가지]로 섞여 있는 모양. 3. [지명] 짜둬 현.",,,,,,,,,,
13564,無惨,,"1. 끔찍함, 잔인함, 무참. 2. 무참(無慘). 3. 불교 ((無慙·無慚)) 무참(無慙), 죄를 짓고도 수치를 모름.",,,,,,,,,,
13576,仲睦まじい,,"1. 친밀하다, 사이가 좋다. (=睦まじい)",,,,,,,,,,
13581,よそう,,"1. 예상. 2. 구어 (밥이나 국 등의) 음식물을 그릇에 담다. 3. 중지하다, 그만두다. (=やめる)",,,,,,,,,,
13585,生半可,,"1. 어중간함, 어설픔. (=生半尺)",,,,,,,,,,
13606,ふんだん,,"1. 많음, 충분함. (=たくさん) 2. Fundao 3. 흥청망청, 여유롭게",,,,,,,,,,
13607,いい気になる,,"1. 우쭐하다. 2. 혼자 좋아하는 마음, 우쭐대는 마음, 태평. 3. 구어 좋다. (=よい)",,,,,,,,,,
13612,遺憾,,"1. 유감, 기대대로 되지 않아 미련이 남는 것. 2. 遺憾 いかん , 残念 ざんねん , 口惜 くちお しく 思 おも うこと. 3. 유감없이, 완전히, 충분히.",,,,,,,,,,
13635,素っ頓狂,,"1. 속어 매우 엉뚱하고 경솔한 모양; 갑자기 얼빠진 언동을 하는 모양; 또, 그 사람. (→素-②) 2. 얼빠진 소리. 3. 느닷없이 얄망궂은[얼빠진 짓을 하는] 모양. (→すっとんきょう)",,,,,,,,,,
13682,浅ましい,,"1. 비열하다, 야비하다. 2. 한심스럽다, 한탄스럽다. 3. 비참하다, 딱하다, 초라하다.",,,,,,,,,,
13701,いいぞ,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 근사하다, 멋있다. (=かっこうがいい, かっこい)",,,,,,,,,,
13739,ペラペラ,,"1. 거침없이 잘 지껄이는 모양: 재잘재잘, 나불나불. 2. 외국어를 잘 지껄이는 모양: 술술, 줄줄. 3. 외국어를 잘 지껄이는 모양.",,,,,,,,,,
13745,カラフル,,"1. 컬러풀 2. 색채가 풍부한. 다채로운. 화려한. 3. 컬러풀, 화려함, 다채로움.",,,,,,,,,,
13751,生ぬるい,,"1. 미적지근하다. 2. 흐리멍덩하다, 애매하다. 3. 미온적이다, 엄하지 않다. (=手ぬるい)",,,,,,,,,,
13762,罪深い,,"1. 죄가 무겁다, 죄가 많다. 2. 죄 많은 인간. 3. 죄 많은 짓을 하다.",,,,,,,,,,
13764,おこがましい,,"1. 주제넘다, 건방지다. 2. 우습다, 어리석다, 쑥스럽다. 3. 화가 나다, (비위에) 거슬리다.",,,,,,,,,,
13769,薄汚い,,"1. 어쩐지[좀] 더럽다, 추레하다. 2. 누추한 방.",,,,,,,,,,
13781,邪険,,1. (남을 대하는 방법 따위가) 매정하고 무자비하고도 거칢.,,,,,,,,,,
13792,健やか,,"1. 튼튼함, 건전함, 건강함. (=すくよか) 2. 건강한 몸. 3. 건강하게 자라다.",,,,,,,,,,
13811,いい度胸,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 이이, 기뻐서 즐거워하는 모양.",,,,,,,,,,
13839,気だるい,,"1. 어쩐지 나른하다, 께느른하다. 2. 어쩐지 께느른해지는 날씨. 3. 나른하다,권태롭다,노곤하다,무기력하다",,,,,,,,,,
13860,悪質,,1. 악질. 2. 품질이 나쁨. (↔良質) 3. 질이 나쁜 종이.,,,,,,,,,,
13873,旨い,,"1. ((美味い)) (음식물 등이) 맛있다. (=おいしい), (↔まずい) 2. 일이 자신의 뜻대로 되다, 형편이 좋다. (↔まずい) 3. ((上手い∙巧い)) 능란[능숙]하다, 솜씨가 좋다. (↔まずい)",,,,,,,,,,
13879,斬新,,"1. 참신(함). 2. 斬新 ざんしん , 趣向 しゅこう がとびぬけて 新 あたら しいこと. 3. ざんしんせい【斬新性】",,,,,,,,,,
13920,とろとろ,,"1. 녹아서 걸쭉한 액체가 되는 모양: 눅진눅진, 끈적끈적, 지르르, 녹신녹신. 2. 화력이 약한 모양: 뭉근히, 끄느름히. 3. 겉잠이 오는[졸음이 쏟아지는] 모양: 사르르.",,,,,,,,,,
13934,様,,"1. 모양, 상태, 모습. 2. 방법, 수단. 3. 여성어 (화류계에서) 여자가 남자를 가리키는 말: 임, 그이.",,,,,,,,,,
13949,不確か,,"1. 불확실함, 애매함. (=あやふや), (↔確か) 2. 불확도 3. 電気・電子,機械 uncertainty",,,,,,,,,,
13965,生暖かい,,1. 뜨뜻미지근하다. 2. 뜨뜻미지근한 바람.,,,,,,,,,,
13976,少なすぎる,,"1. (양이나 수효 등이) 적다. (↔多い) 2. 지나(가)다, 통과하다, 넘다. 3. (시간·기한이) 지나다, 끝나다.",,,,,,,,,,
13977,長すぎる,,1. 情報処理 blocks too long 2. 길다. 3. (공간적으로) 길다.,,,,,,,,,,
13982,辛い,,"1. 맵다, 얼얼하다. 2. ((鹹い)) (맛이) 짜다. (=しおからい) 3. (술이) 독하다.",,,,,,,,,,
13999,どない,,"1. (関西 지방에서) 어떠함, 어떻게(부사적으로도 쓰임). 2. 関西方 어떤, 어떻게, 어떠함. 3. 젊은 시절은 두 번 오지 않는다((나중에 후회 없도록 과감하게 하라는 말)).",,,,,,,,,,
14046,なだらか,,"1. 완만함, 가파르지 않음. 2. 순조로움, 원활함. 3. 온화함, 평온함.",,,,,,,,,,
14059,かよう,,"1. 다니다, 왕래하다. 2. 통하다. 3. 마음이 상통하다.",,,,,,,,,,
14095,良くも悪くも,,"1. 좋다. (↔悪い) 2. 만족할 만하다. 3. (佳い) 뛰어나다, 훌륭하다.",,,,,,,,,,
14100,いいよう,,"1. 말하는 법식, 표현(법), 말씨. 2. 요령이 좋다, 요령을 잘 부리다. 3. 말은 하기 나름이다, 말은 할 탓이다. (=物は言いよう)",,,,,,,,,,
